id,status_legacy,project_date,started_on,won_on,last_contact_on,proposal_sent_on,concept,services_array,budget_notes,location_text,next_steps,budget_low,budget_high,status
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,services_array,,,,,,
,,,,,,,,"[""Liquor Cabinet Program""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Gifting""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,services_array,,,,,,
,,,,,,,,"[""Liquor Cabinet Program""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Gifting""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,services_array,,,,,,
,,,,,,,,"[""Liquor Cabinet Program""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Gifting""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,services_array,,,,,,
,,,,,,,,"[""Liquor Cabinet Program""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Gifting""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,services_array,,,,,,
,,,,,,,,"[""Liquor Cabinet Program""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Gifting""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,services_array,,,,,,
,,,,,,,,"[""Liquor Cabinet Program""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Gifting""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Consulting""]",,,,,,
,,,,,,,,"[""Marketing""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Programming""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
,,,,,,,,"[""Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Event Concepting"", ""Executive Production""]",,,,,,
,,,,,,,,"[""Executive Production""]",,,,,,
